cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
2770974720,23993516032,2663770112,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,6.615151,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,97.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,6,9.3,38143782912,44.3,68541702144,30397919232,,2026-03-10T12:53:58.620685+00:00
2770974720,23993516032,2659034624,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,7.115461,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,7,8.4,38143733760,44.3,68541702144,30397968384,,2026-03-10T12:53:59.120995+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,7.365484,2.5749152000062168,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,639,106.2,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000041,inference,3,7.8,38144143360,44.3,68541702144,30397558784,,2026-03-10T12:53:59.371018+00:00
2770974720,23993516032,2656112640,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,7.62759,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,99.9,284799845,17182,14525468672,28210929664,343168033,8822,,inference,4,9.4,38144180224,44.3,68541702144,30397521920,,2026-03-10T12:53:59.633124+00:00
2770974720,23993516032,2656876544,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,8.131157,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.0,284799845,17182,14525468672,28210929664,343168033,8822,,inference,5,6.7,38142115840,44.4,68541702144,30399586304,,2026-03-10T12:54:00.136691+00:00
2770974720,23993516032,2657556480,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,8.648211,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,78.7,284799845,17182,14525468672,28210929664,343168033,8822,,inference,6,5.8,38143795200,44.3,68541702144,30397906944,,2026-03-10T12:54:00.653745+00:00
2770974720,23993516032,2658365952,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,9.164934,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,100.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,7,10.1,38146568192,44.3,68541702144,30395133952,,2026-03-10T12:54:01.170468+00:00
2770974720,23993516032,2633233408,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,9.512654,2.1443748000019696,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,inference_step,470,99.9,284799845,17182,14525468672,28210929664,343168033,8822,obd_cot_000164,inference,4,7.6,38146826240,44.3,68541702144,30394875904,,2026-03-10T12:54:01.518188+00:00
2770974720,23993516032,2660704768,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,9.681427,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,90.8,284799845,17182,14525468672,28210929664,343168033,8822,,inference,5,6.4,38146879488,44.3,68541702144,30394822656,,2026-03-10T12:54:01.685961+00:00
2770974720,23993516032,2656674304,23993516032,1,cuda,386389098496,61.3,999327526912,612938428416,10.182443,,obd_soft_prompt_llama_3_2_1b_inference,meta-llama/Llama-3.2-1B,,obd_soft_prompt_training,sample,,103.1,284799845,17182,14525468672,28210929664,343168033,8822,,inference,6,7.8,38148038656,44.3,68541702144,30393663488,,2026-03-10T12:54:02.187027+00:00
