best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,380.516662,9,10.440651893615723,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,1.7247713804244995,8.844827586206898e-05,obd_soft_prompt_training,,train_step,80.1,222617002,163588,5015859200,13397999616,132189320,4813,train,49,0.512983599999643,21.6,10017988608,61.0,25692307456,15674318848,2026-03-09T11:26:49.351509+00:00,,,,
,,7944179712,18545115136,1156425216,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,380.977042,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,42.8,222617002,163588,5015859200,13397999616,132189320,4813,train,50,,7.1,10018582528,61.0,25692307456,15673724928,2026-03-09T11:26:49.801659+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,381.028172,9,25.287551879882812,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,1.928662657737732,8.862068965517242e-05,obd_soft_prompt_training,,train_step,100.8,222617002,163588,5015859200,13397999616,132189320,4813,train,50,0.5134891000002426,20.0,10018177024,61.0,25692307456,15674130432,2026-03-09T11:26:49.864131+00:00,,,,
,,7944179712,18545115136,1641446912,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,381.816993,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,68.8,222617002,163588,5015859200,13397999616,132189320,4813,train,51,,7.7,10013642752,61.0,25692307456,15678664704,2026-03-09T11:26:50.314149+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,381.892986,9,164.846923828125,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,3.2378454208374023,8.879310344827587e-05,obd_soft_prompt_training,,train_step,100.2,222617002,163588,5015859200,13397999616,132189320,4813,train,51,0.85854049999989,12.7,10014507008,61.0,25692307456,15677800448,2026-03-09T11:26:50.727942+00:00,,,,
,,7944179712,18545115136,1576523264,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,382.668365,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,74.1,222617002,163588,5015859200,13397999616,132189320,4813,train,52,,8.8,10014617600,61.0,25692307456,15677689856,2026-03-09T11:26:51.158383+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,382.741081,9,82.64746856689453,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,2.544560432434082,8.896551724137931e-05,obd_soft_prompt_training,,train_step,103.7,222617002,163588,5015859200,13397999616,132189320,4813,train,52,0.8476085000002058,10.8,10014261248,61.0,25692307456,15678046208,2026-03-09T11:26:51.577040+00:00,,,,
,,7944179712,18545115136,1588644352,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,383.529009,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,74.9,222617002,163588,5015859200,13397999616,132189320,4813,train,53,,12.3,10019581952,61.0,25692307456,15672725504,2026-03-09T11:26:52.008609+00:00,,,,
,,7944179712,18545115136,630614528,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,383.60383,9,75.99957275390625,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,2.198012351989746,8.913793103448276e-05,obd_soft_prompt_training,,train_step,107.4,222617002,163588,5015859200,13397999616,132189320,4813,train,53,0.8605299000000741,10.1,10013446144,61.0,25692307456,15678861312,2026-03-09T11:26:52.439789+00:00,,,,
,,7944179712,18545115136,1092949504,10326376448,1,cuda,7932579840,98.3,479098388480,471165808640,384.047706,,,obd_soft_prompt_gemma_3_270m_train,google/gemma-3-270m,,,obd_soft_prompt_training,,sample,39.3,222617002,163588,5015859200,13397999616,132189320,4813,train,54,,7.9,10012897280,61.0,25692307456,15679410176,2026-03-09T11:26:52.871217+00:00,,,,
