best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,10360892416,23983030272,2633233408,23983030272,1,cuda,386408583168,61.3,999327526912,612918943744,4.976524,1,18.140819549560547,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.295151710510254,2.413793103448276e-06,obd_soft_prompt_training,,train_step,100.0,252437367,16644,14523686912,28182450176,149799970,5579,train,14,0.3688603999908082,8.9,37818314752,44.8,68541702144,30723387392,2026-03-10T12:50:27.775341+00:00,,,,
,,10360892416,23983030272,2633233408,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,5.345352,1,15.473563194274902,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.228726863861084,2.586206896551724e-06,obd_soft_prompt_training,,train_step,113.2,252437367,16644,14523686912,28182450176,149799970,5579,train,15,0.37360370000533294,7.1,37790867456,44.9,68541702144,30750834688,2026-03-10T12:50:28.144169+00:00,,,,
,,10360892416,23983030272,7771921408,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,5.475897,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,25.2,252437367,16644,14523691008,28182454272,149799970,5579,train,16,,7.4,37790867456,44.9,68541702144,30750834688,2026-03-10T12:50:28.194488+00:00,,,,
,,10360892416,23983030272,2633233408,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,5.681717,1,17.814163208007812,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.269955158233643,2.7586206896551725e-06,obd_soft_prompt_training,,train_step,110.8,252437367,16644,14523695104,28182454272,149799970,5579,train,16,0.3273442000063369,6.1,37791797248,44.9,68541702144,30749904896,2026-03-10T12:50:28.480534+00:00,,,,
,,10360892416,23983030272,2633390592,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,6.011006,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,105.2,252437367,16644,14523695104,28182454272,149799970,5579,train,17,,5.7,37799849984,44.9,68541702144,30741852160,2026-03-10T12:50:28.776792+00:00,,,,
,,10360892416,23983030272,2633233408,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,6.011006,1,13.44101619720459,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.308547496795654,2.931034482758621e-06,obd_soft_prompt_training,,train_step,201.6,252437367,16644,14523695104,28182454272,149799970,5579,train,17,0.33214300000690855,5.2,37799849984,44.9,68541702144,30741852160,2026-03-10T12:50:28.809823+00:00,,,,
,,10360892416,23983030272,2633233408,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,6.349128,1,13.567338943481445,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.180440902709961,3.103448275862069e-06,obd_soft_prompt_training,,train_step,95.4,252437367,16644,14523723776,28182482944,149799970,5579,train,18,0.340802699996857,6.1,37799718912,44.9,68541702144,30741983232,2026-03-10T12:50:29.147945+00:00,,,,
,,10360892416,23983030272,6848362496,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,6.554411,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,110.2,252437367,16644,14523723776,28182482944,149799970,5579,train,19,,6.0,37799477248,44.9,68541702144,30742224896,2026-03-10T12:50:29.311143+00:00,,,,
,,10360892416,23983030272,2633233408,23983030272,1,cuda,386408517632,61.3,999327526912,612919009280,6.684496,1,12.15483570098877,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.334647178649902,3.2758620689655175e-06,obd_soft_prompt_training,,train_step,118.1,252437367,16644,14523723776,28182482944,149799970,5579,train,19,0.3313454999879468,7.3,37799706624,44.9,68541702144,30741995520,2026-03-10T12:50:29.483313+00:00,,,,
,,11029036544,23983030272,2633848832,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,7.061376,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,104.2,252437367,16644,14521655296,28182560768,149799970,5579,train,20,,5.3,37803724800,44.8,68541702144,30737977344,2026-03-10T12:50:29.860193+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,7.077404,1,10.007797241210938,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.0597710609436035,3.448275862068966e-06,obd_soft_prompt_training,,train_step,104.2,252437367,16644,14521655296,28182560768,149799970,5579,train,20,0.38502640000660904,4.3,37804257280,44.8,68541702144,30737444864,2026-03-10T12:50:29.876221+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,7.431035,1,11.790627479553223,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.988511562347412,3.620689655172414e-06,obd_soft_prompt_training,,train_step,121.5,252437367,16644,14521671680,28182560768,149799970,5579,train,21,0.3548806000035256,6.8,37804167168,44.8,68541702144,30737534976,2026-03-10T12:50:30.229852+00:00,,,,
,,11029036544,23983030272,8433123840,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,7.577809,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,87.5,252437367,16644,14521679872,28182560768,149799970,5579,train,22,,6.4,37805555712,44.8,68541702144,30736146432,2026-03-10T12:50:30.360605+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,7.762372,1,11.530274391174316,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.214436054229736,3.793103448275862e-06,obd_soft_prompt_training,,train_step,107.8,252437367,16644,14521679872,28182560768,149799970,5579,train,22,0.326484100005473,7.2,37805973504,44.8,68541702144,30735728640,2026-03-10T12:50:30.559445+00:00,,,,
,,11029036544,23983030272,2633526272,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,8.083481,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,130.2,252437367,16644,14521683968,28182552576,149799970,5579,train,23,,7.5,37808234496,44.8,68541702144,30733467648,2026-03-10T12:50:30.878177+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,8.095012,1,7.574002742767334,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.053788661956787,3.96551724137931e-06,obd_soft_prompt_training,,train_step,293.0,252437367,16644,14521683968,28182552576,149799970,5579,train,23,0.3358314000070095,7.4,37808234496,44.8,68541702144,30733467648,2026-03-10T12:50:30.893829+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,8.428653,1,6.265468597412109,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.106781959533691,4.137931034482759e-06,obd_soft_prompt_training,,train_step,95.4,252437367,16644,14521683968,28182552576,149799970,5579,train,24,0.33373080000455957,5.2,37808300032,44.8,68541702144,30733402112,2026-03-10T12:50:31.227470+00:00,,,,
,,11029036544,23983030272,5636562944,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,8.67533,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,127.2,252437367,16644,14521692160,28182552576,149799970,5579,train,25,,5.8,37808300032,44.8,68541702144,30733402112,2026-03-10T12:50:31.395409+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,8.762208,1,6.740536212921143,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.067924976348877,4.310344827586207e-06,obd_soft_prompt_training,,train_step,140.2,252437367,16644,14521692160,28182552576,149799970,5579,train,25,0.33428450000064913,6.8,37808640000,44.8,68541702144,30733062144,2026-03-10T12:50:31.561025+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,9.129604,1,6.157713413238525,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.013598442077637,4.482758620689655e-06,obd_soft_prompt_training,,train_step,104.2,252437367,16644,14521692160,28182552576,149799970,5579,train,26,0.3638428999984171,4.9,37808521216,44.8,68541702144,30733180928,2026-03-10T12:50:31.928421+00:00,,,,
,,11029036544,23983030272,5492398080,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,9.219598,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,99.7,252437367,16644,14522204160,28182962176,149799970,5579,train,27,,5.5,37808173056,44.8,68541702144,30733529088,2026-03-10T12:50:31.977117+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,9.478273,1,8.273810386657715,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.096195697784424,4.655172413793104e-06,obd_soft_prompt_training,,train_step,115.7,252437367,16644,14522535936,28183314432,149799970,5579,train,27,0.35197830000834074,6.4,37807099904,44.8,68541702144,30734602240,2026-03-10T12:50:32.277090+00:00,,,,
,,11029036544,23983030272,5107237376,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,9.765105,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,131.2,252437367,16644,14523908096,28184612864,149799970,5579,train,28,,7.0,37805674496,44.8,68541702144,30736027648,2026-03-10T12:50:32.528563+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,9.84652,1,6.930210590362549,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.9396822452545166,4.827586206896552e-06,obd_soft_prompt_training,,train_step,125.0,252437367,16644,14523908096,28184612864,149799970,5579,train,28,0.3609703999973135,7.8,37805797376,44.8,68541702144,30735904768,2026-03-10T12:50:32.645337+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,10.195261,1,6.278234481811523,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.8809657096862793,5e-06,obd_soft_prompt_training,,train_step,104.8,252437367,16644,14523949056,28184612864,149799970,5579,train,29,0.34313019999535754,5.9,37805895680,44.8,68541702144,30735806464,2026-03-10T12:50:32.993074+00:00,,,,
,,11029036544,23983030272,7089666560,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,10.301968,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,100.2,252437367,16644,14523953152,28184612864,149799970,5579,train,30,,6.1,37805797376,44.8,68541702144,30735904768,2026-03-10T12:50:33.078931+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,10.541747,1,5.27189302444458,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.054141044616699,5.172413793103448e-06,obd_soft_prompt_training,,train_step,117.5,252437367,16644,14523957248,28184612864,149799970,5579,train,30,0.34377729998959694,6.5,37805572096,44.8,68541702144,30736130048,2026-03-10T12:50:33.338562+00:00,,,,
,,11029036544,23983030272,2977689088,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,10.845475,,,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_soft_prompt_training,,sample,111.2,252437367,16644,14523961344,28184612864,149799970,5579,train,31,,6.2,37800329216,44.9,68541702144,30741372928,2026-03-10T12:50:33.613218+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,10.861438,1,5.518820762634277,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,4.044161319732666,5.344827586206897e-06,obd_soft_prompt_training,,train_step,166.2,252437367,16644,14523961344,28184612864,149799970,5579,train,31,0.3229427000042051,7.3,37820780544,44.8,68541702144,30720921600,2026-03-10T12:50:33.660255+00:00,,,,
,,11029036544,23983030272,2633233408,23983030272,1,cuda,386408448000,61.3,999327526912,612919078912,11.193092,1,5.756309509277344,obd_soft_prompt_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.924560308456421,5.517241379310345e-06,obd_soft_prompt_training,,train_step,81.0,252437367,16644,14523961344,28184612864,149799970,5579,train,32,0.331360099997255,6.4,37821566976,44.8,68541702144,30720135168,2026-03-10T12:50:33.991909+00:00,,,,
