cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,inference_latency_s,label,llm_id,n_predictions,notebook,phase,prediction_chars,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,sample_id,stage,step,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,test_batches,timestamp_utc
666286592,23968350208,646154752,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,7.146393,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425169920,28224843776,149140264,5381,,inference,14,9.0,37230886912,45.7,68541702144,31310815232,,2026-03-10T14:25:31.364007+00:00
666286592,23968350208,645980160,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,7.659859,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.1,231371603,15986,14425169920,28224843776,149140264,5381,,inference,15,12.6,37231992832,45.7,68541702144,31309709312,,2026-03-10T14:25:31.877473+00:00
666286592,23968350208,646023680,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,8.162972,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425174016,28224843776,149140264,5381,,inference,16,9.9,37232037888,45.7,68541702144,31309664256,,2026-03-10T14:25:32.379639+00:00
666286592,23968350208,645143552,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,8.663982,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.1,231371603,15986,14425174016,28224843776,149140264,5381,,inference,17,5.9,37232168960,45.7,68541702144,31309533184,,2026-03-10T14:25:32.881596+00:00
666286592,23968350208,646114304,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,9.174911,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,96.9,231371603,15986,14425174016,28224843776,149140264,5381,,inference,18,11.1,37232078848,45.7,68541702144,31309623296,,2026-03-10T14:25:33.392525+00:00
666286592,23968350208,646156288,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,9.680679,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425174016,28224843776,149140264,5381,,inference,19,10.2,37232095232,45.7,68541702144,31309606912,,2026-03-10T14:25:33.897243+00:00
666286592,23968350208,630615552,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,10.104357,10.101267899997765,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,inference_step,500,100.2,231371603,15986,14425223168,28224843776,149140264,5381,obd_cot_000088,inference,1,8.7,37232918528,45.7,68541702144,31308783616,,2026-03-10T14:25:34.320971+00:00
668148736,23968350208,646513664,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,10.193423,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,83.1,231371603,15986,14425399296,28225122304,149140264,5381,,inference,2,10.0,37232922624,45.7,68541702144,31308779520,,2026-03-10T14:25:34.411037+00:00
668148736,23968350208,645494784,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,10.696243,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,103.1,231371603,15986,14425399296,28225122304,149140264,5381,,inference,3,6.2,37233000448,45.7,68541702144,31308701696,,2026-03-10T14:25:34.913103+00:00
668148736,23968350208,644618240,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,11.197601,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425399296,28225122304,149140264,5381,,inference,4,9.8,37233205248,45.7,68541702144,31308496896,,2026-03-10T14:25:35.414181+00:00
668148736,23968350208,645583360,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,11.711325,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,99.9,231371603,15986,14425399296,28225122304,149140264,5381,,inference,5,7.6,37232857088,45.7,68541702144,31308845056,,2026-03-10T14:25:35.928939+00:00
668148736,23968350208,645628416,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,12.22631,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,94.1,231371603,15986,14425399296,28225122304,149140264,5381,,inference,6,11.6,37232046080,45.7,68541702144,31309656064,,2026-03-10T14:25:36.443924+00:00
668148736,23968350208,644758528,23968350208,1,cuda,378335358976,62.1,999327526912,620992167936,12.727412,,obd_soft_prompt_gemma_3_270m_inference,google/gemma-3-270m,,obd_soft_prompt_training,sample,,100.0,231371603,15986,14425399296,28225122304,149140264,5381,,inference,7,7.9,37232422912,45.7,68541702144,31309279232,,2026-03-10T14:25:36.945026+00:00
