best_val,checkpoint_path,cuda_0_max_memory_allocated_bytes,cuda_0_max_memory_reserved_bytes,cuda_0_memory_allocated_bytes,cuda_0_memory_reserved_bytes,cuda_device_count,device,disk_free_bytes,disk_percent,disk_total_bytes,disk_used_bytes,elapsed_s,epoch,grad_norm,label,llm_id,loss,lr,notebook,num_epochs,phase,process_cpu_percent,process_read_bytes,process_read_count,process_rss_bytes,process_vms_bytes,process_write_bytes,process_write_count,stage,step,step_duration_s,system_cpu_percent,system_ram_available_bytes,system_ram_percent,system_ram_total_bytes,system_ram_used_bytes,timestamp_utc,train_batches,train_loss,val_batches,val_loss
,,14617896448,15252586496,10809624064,15252586496,1,cuda,385706672128,61.4,999327526912,613620854784,7.931999,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,100.2,152885621,15464,5675646976,19113320448,279859,152,train,4,,12.6,45373644800,33.8,68541702144,23168057344,2026-03-10T13:15:24.073229+00:00,,,,
,,14617896448,15252586496,13037718528,15252586496,1,cuda,385706672128,61.4,999327526912,613620854784,8.69863,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,194.2,152885621,15464,5675728896,19113320448,279859,152,train,5,,6.8,45370740736,33.8,68541702144,23170961408,2026-03-10T13:15:24.617453+00:00,,,,
,,14617896448,15252586496,12067548672,15252586496,1,cuda,385706672128,61.4,999327526912,613620854784,9.751513,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,161.1,152885621,15464,5675728896,19113320448,279859,152,train,6,,6.2,45369909248,33.8,68541702144,23171792896,2026-03-10T13:15:25.385260+00:00,,,,
,,14617896448,15252586496,11095936512,15252586496,1,cuda,385706672128,61.4,999327526912,613620854784,10.34477,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,149.2,152885621,15464,5675728896,19113320448,279859,152,train,7,,8.4,45366935552,33.8,68541702144,23174766592,2026-03-10T13:15:26.429773+00:00,,,,
,,14617896448,15252586496,9772263936,15252586496,1,cuda,385706672128,61.4,999327526912,613620854784,11.030337,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,113.5,152885621,15464,5675728896,19113320448,279859,152,train,8,,6.4,45366898688,33.8,68541702144,23174803456,2026-03-10T13:15:27.017493+00:00,,,,
,,14617896448,15252586496,8684389888,15252586496,1,cuda,385706672128,61.4,999327526912,613620854784,11.636283,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,175.1,152885621,15464,5675741184,19113320448,279859,152,train,9,,8.4,45362483200,33.8,68541702144,23179218944,2026-03-10T13:15:27.705290+00:00,,,,
,,14617896448,15252586496,8684389376,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,11.925138,1,13.8125,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.553408622741699,6.896551724137931e-07,obd_flamingo_alignment_training,,train_step,219.8,152885621,15464,5675761664,19113320448,279859,152,train,4,4.257910400003311,7.4,45343162368,33.8,68541702144,23198539776,2026-03-10T13:15:28.096427+00:00,,,,
,,14617896448,15252586496,9993510400,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,12.204454,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,100.2,152885621,15464,5675773952,19113320448,279859,152,train,5,,7.7,45342474240,33.8,68541702144,23199227904,2026-03-10T13:15:28.321524+00:00,,,,
,,14617896448,15252586496,13177117184,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,12.891582,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,191.5,152885621,15464,5675773952,19113320448,279859,152,train,6,,10.3,45338075136,33.9,68541702144,23203627008,2026-03-10T13:15:28.887509+00:00,,,,
,,14617896448,15252586496,11974857216,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,14.075854,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,145.6,152885621,15464,5675773952,19113320448,279859,152,train,7,,7.0,45332410368,33.9,68541702144,23209291776,2026-03-10T13:15:29.568020+00:00,,,,
,,14617896448,15252586496,9771882496,15252586496,1,cuda,385706409984,61.4,999327526912,613621116928,14.595052,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,156.5,152885621,15464,5675778048,19113320448,279859,152,train,8,,8.6,45327716352,33.9,68541702144,23213985792,2026-03-10T13:15:30.754431+00:00,,,,
,,14617896448,15252586496,8684349440,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,15.259738,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,133.2,152885621,15464,5675802624,19113320448,279859,152,train,9,,8.5,45328879616,33.9,68541702144,23212822528,2026-03-10T13:15:31.270454+00:00,,,,
,,14617896448,15252586496,8684349440,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,15.260738,1,13.625,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.3930492401123047,8.620689655172415e-07,obd_flamingo_alignment_training,,train_step,320.5,152885621,15464,5675802624,19113320448,279859,152,train,5,3.333950999993249,8.7,45327499264,33.9,68541702144,23214202880,2026-03-10T13:15:31.432028+00:00,,,,
,,14617896448,15252586496,12919541248,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,16.193391,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,115.3,152885621,15464,5675831296,19113320448,279859,152,train,6,,15.2,45319991296,33.9,68541702144,23221710848,2026-03-10T13:15:31.947245+00:00,,,,
,,14617896448,15252586496,12053234688,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,16.966024,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,186.4,152885621,15464,5675974656,19113422848,279859,152,train,7,,8.2,45311995904,33.9,68541702144,23229706240,2026-03-10T13:15:32.877730+00:00,,,,
,,14617896448,15252586496,9992003584,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,18.254986,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,125.9,152885621,15464,5675991040,19113422848,279859,152,train,8,,8.5,45304750080,33.9,68541702144,23236952064,2026-03-10T13:15:33.646036+00:00,,,,
,,14617896448,15252586496,8706432000,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,18.838793,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,159.8,152885621,15464,5675991040,19113422848,279859,152,train,9,,6.9,45291806720,33.9,68541702144,23249895424,2026-03-10T13:15:34.932924+00:00,,,,
,,14617896448,15252586496,8679098880,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,19.214562,1,13.1875,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.469825506210327,1.0344827586206898e-06,obd_flamingo_alignment_training,,train_step,193.2,152885621,15464,5676097536,19113697280,279859,152,train,6,3.953154999995604,8.4,45290663936,33.9,68541702144,23251038208,2026-03-10T13:15:35.386852+00:00,,,,
,,14617896448,15252586496,11224738816,15252586496,1,cuda,385706409984,61.4,999327526912,613621116928,19.580403,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,100.0,152885621,15464,5676371968,19113771008,279859,152,train,7,,9.9,45287309312,33.9,68541702144,23254392832,2026-03-10T13:15:35.518135+00:00,,,,
,,14617896448,15252586496,12770948608,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,20.12848,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,129.2,152885621,15464,5676384256,19113771008,279859,152,train,8,,8.1,45284425728,33.9,68541702144,23257276416,2026-03-10T13:15:36.264596+00:00,,,,
,,14617896448,15252586496,12450358784,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,20.686908,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,94.3,152885621,15464,5676388352,19113771008,279859,152,train,9,,5.6,45282004992,33.9,68541702144,23259697152,2026-03-10T13:15:36.801325+00:00,,,,
,,14617896448,15252586496,11482481152,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,21.19988,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,114.0,152885621,15464,5676388352,19113771008,279859,152,train,10,,10.1,45882085376,33.1,68541702144,22659616768,2026-03-10T13:15:37.370167+00:00,,,,
,,14617896448,15252586496,9479110144,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,22.446341,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,96.9,152885621,15464,5676388352,19113771008,279859,152,train,11,,6.6,45883969536,33.1,68541702144,22657732608,2026-03-10T13:15:37.885747+00:00,,,,
,,14617896448,15252586496,8685036032,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,23.022114,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,158.3,152885621,15464,5676388352,19113771008,279859,152,train,12,,8.5,45875879936,33.1,68541702144,22665822208,2026-03-10T13:15:39.120106+00:00,,,,
,,14617896448,15252586496,8685035520,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,23.271566,1,14.4375,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,3.450796127319336,1.206896551724138e-06,obd_flamingo_alignment_training,,train_step,214.4,152885621,15464,5676437504,19113771008,279859,152,train,7,4.054216100004851,8.3,45873655808,33.1,68541702144,22668046336,2026-03-10T13:15:39.442854+00:00,,,,
,,14617896448,15252586496,12270757888,15252586496,1,cuda,385706606592,61.4,999327526912,613620920320,23.569243,,,obd_flamingo_llama_3_2_1b_train,meta-llama/Llama-3.2-1B,,,obd_flamingo_alignment_training,,sample,106.2,152885621,15464,5676470272,19113771008,279859,152,train,8,,8.9,45873926144,33.1,68541702144,22667776000,2026-03-10T13:15:39.695425+00:00,,,,
